176;245;229;124;land;false;plains;1
177;147;194;213;land;false;plains;1
178;238;239;187;land;false;plains;1
179;85;234;199;land;false;plains;1
180;231;240;245;land;false;plains;1
181;214;133;250;land;false;plains;1
182;208;144;156;land;false;plains;1
183;246;214;85;land;false;plains;1
184;243;208;52;land;false;plains;1
185;168;182;168;land;false;plains;1
186;145;160;243;land;false;plains;1
187;254;243;248;land;false;plains;1
188;226;157;185;land;false;plains;1
189;72;187;251;land;false;plains;1
190;236;141;239;land;false;plains;1
191;197;191;220;land;false;plains;1
192;223;184;153;land;false;plains;1
193;221;165;174;land;false;plains;1
194;131;246;194;land;false;plains;1
195;240;191;201;land;false;plains;1
196;118;250;244;land;false;plains;1
197;185;167;230;land;false;plains;1
198;145;182;211;land;false;plains;1
199;158;249;181;land;false;plains;1
200;183;219;161;land;false;plains;1
201;245;45;212;land;false;plains;1
202;208;194;124;land;false;plains;1
203;252;249;75;land;false;plains;1
204;55;240;236;land;false;plains;1
205;174;196;219;land;false;plains;1
206;170;157;234;land;false;plains;1
207;254;240;100;land;false;plains;1
208;231;180;183;land;false;plains;1
209;179;192;139;land;false;plains;1
210;226;221;200;land;false;plains;1
211;244;190;220;land;false;plains;1
212;159;239;118;land;false;plains;1
213;145;157;246;land;false;plains;1
214;230;116;193;land;false;plains;1
215;154;139;230;land;false;plains;1
216;220;218;131;land;false;plains;1
217;171;203;170;land;false;plains;1
218;253;246;197;land;true;plains;1
219;188;222;110;land;false;plains;1
220;251;236;118;land;false;plains;1
221;74;245;182;land;false;plains;1
222;246;138;190;land;false;plains;1
223;212;221;209;land;false;plains;1
224;230;222;173;land;true;plains;1
225;191;246;200;land;false;plains;1
226;222;201;99;land;false;plains;1
227;162;227;203;land;false;plains;1
228;219;160;183;land;false;plains;1
229;144;206;204;land;false;plains;1
230;244;163;247;land;false;plains;1
231;152;248;209;land;false;plains;1
232;244;174;217;land;false;plains;1
233;185;121;229;land;false;plains;1
234;35;243;236;land;false;plains;1
235;134;187;209;land;false;plains;1
236;177;184;247;land;false;plains;1
237;61;214;228;land;false;plains;1
238;215;62;253;land;false;plains;1
239;245;170;141;land;false;plains;1
240;144;169;202;land;false;plains;1
241;139;221;221;land;false;plains;1
242;234;118;204;land;false;plains;1
243;204;202;120;land;false;plains;1
244;252;253;60;land;false;plains;1
245;192;167;159;land;false;plains;1
246;125;155;242;land;false;plains;1
247;134;249;172;land;false;plains;1
248;244;73;213;land;false;plains;1
249;138;201;236;land;false;plains;1
250;221;224;118;land;false;plains;1
251;200;226;113;land;false;plains;1
252;167;178;196;land;false;plains;1
253;219;80;250;land;false;plains;1
254;253;43;212;land;false;plains;1
255;136;209;251;land;false;plains;1
256;241;153;184;land;false;plains;1
257;244;64;211;land;false;plains;1
258;118;251;221;land;false;plains;1
259;203;200;122;land;false;plains;1
260;173;177;253;land;false;plains;1
261;200;138;226;land;false;plains;1
262;214;216;137;land;false;plains;1
263;214;191;238;land;false;plains;1
264;223;235;238;land;false;plains;1
265;187;71;244;land;false;plains;1
266;223;135;228;land;false;plains;1
267;201;215;93;land;false;plains;1
268;229;100;227;land;false;plains;1
269;211;221;85;land;false;plains;1
270;178;219;201;land;false;plains;1
271;185;205;236;land;false;plains;1
272;254;219;114;land;false;plains;1
273;165;252;170;land;false;plains;1
274;205;196;142;land;false;plains;1
275;84;240;240;land;false;plains;1
276;157;221;127;land;false;plains;1
277;232;161;244;land;false;plains;1
278;229;231;63;land;false;plains;1
279;248;150;221;land;false;plains;1
280;154;246;166;land;false;plains;1
281;170;140;250;land;false;plains;1
282;108;210;224;land;false;plains;1
283;94;246;245;land;false;plains;1
284;112;248;147;land;false;plains;1
285;142;141;249;land;false;plains;1
286;253;141;148;land;false;plains;1
287;83;198;245;land;false;plains;1
288;187;161;185;land;false;plains;1
289;239;70;218;land;false;plains;1
290;37;243;236;land;false;plains;1
291;232;207;99;land;false;plains;1
292;172;214;199;land;false;plains;1
293;233;129;153;land;false;plains;1
294;111;252;234;land;false;plains;1
295;239;180;133;land;false;plains;1
296;114;243;248;land;false;plains;1
297;235;55;214;land;false;plains;1
298;254;210;149;land;false;plains;1
299;145;229;173;land;false;plains;1
300;236;254;11;land;false;plains;1
301;198;211;123;land;false;plains;1
302;126;242;136;land;false;plains;1
303;156;150;244;land;false;plains;1
304;246;228;220;land;false;plains;1
305;219;67;225;land;false;plains;1
306;196;233;170;land;false;plains;1
307;119;208;209;land;false;plains;1
308;222;115;180;land;false;plains;1
309;236;236;150;land;false;plains;1
310;211;210;133;land;false;plains;1
311;210;239;247;land;false;plains;1
312;173;188;167;land;false;plains;1
313;110;229;244;land;false;plains;1
314;238;43;233;land;false;plains;1
315;226;62;242;land;false;plains;1
316;201;175;251;land;false;plains;1
317;96;173;246;land;false;plains;1
318;107;245;149;land;false;plains;1
319;178;225;102;land;false;plains;1
320;253;123;207;land;true;plains;1
321;207;231;65;land;false;plains;1
322;203;254;46;land;false;plains;1
323;171;247;180;land;false;plains;1
324;130;253;252;land;false;plains;1
325;151;238;168;land;false;plains;1
326;209;247;106;land;false;plains;1
327;243;143;152;land;false;plains;1
328;122;244;206;land;false;plains;1
329;138;224;231;land;false;plains;1
330;240;95;184;land;false;plains;1
331;176;207;210;land;false;plains;1
332;223;135;229;land;false;plains;1
333;107;248;226;land;false;plains;1
334;215;163;192;land;false;plains;1
335;216;151;209;land;false;plains;1
336;223;97;236;land;false;plains;1
337;64;235;232;land;false;plains;1
338;209;171;208;land;false;plains;1
339;191;193;221;land;false;plains;1
340;243;176;151;land;false;plains;1
341;253;46;210;land;false;plains;1
342;227;248;205;land;false;plains;1
343;137;205;180;land;false;plains;1
344;91;167;243;land;false;plains;1
345;129;152;225;land;false;plains;1
346;182;162;174;land;false;plains;1
347;110;227;244;land;false;plains;1
348;218;243;206;land;false;plains;1
349;212;200;244;land;false;plains;1
350;225;246;250;land;false;plains;1
351;244;252;166;land;false;plains;1
352;240;230;103;land;false;plains;1
353;181;241;246;land;false;plains;1
354;151;211;155;land;false;plains;1
355;112;236;192;land;false;plains;1
356;198;173;164;land;false;plains;1
357;89;202;234;land;false;plains;1
358;206;175;234;land;false;plains;1
359;218;114;240;land;false;plains;1
360;208;227;210;land;false;plains;1
361;200;216;126;land;false;plains;1
362;174;215;154;land;false;plains;1
363;211;188;202;land;false;plains;1
364;151;239;128;land;false;plains;1
365;140;176;227;land;false;plains;1
366;242;215;241;land;false;plains;1
367;187;182;227;land;false;plains;1
368;222;219;186;land;false;plains;1
369;168;247;221;land;false;plains;1
370;178;171;222;land;false;plains;1
371;207;171;175;land;true;plains;1
372;243;193;136;land;false;plains;1
373;133;211;181;land;false;plains;1
374;190;248;202;land;false;plains;1
375;164;177;175;land;false;plains;1
376;248;223;63;land;false;plains;1
377;250;237;193;land;false;plains;1
378;176;225;144;land;false;plains;1
379;212;242;150;land;false;plains;1
380;215;235;133;land;false;plains;1
381;77;234;209;land;false;plains;1
382;223;163;191;land;false;plains;1
383;249;83;226;land;false;plains;1
384;55;209;253;land;false;plains;1
385;247;195;237;land;false;plains;1
386;108;218;179;land;false;plains;1
387;198;143;240;land;true;plains;1
388;237;187;152;land;false;plains;1
389;149;229;172;land;false;plains;1
390;229;250;158;land;false;plains;1
391;221;162;195;land;false;plains;1
392;249;208;175;land;false;plains;1
393;251;173;186;land;false;plains;1
394;193;208;181;land;false;plains;1
395;185;159;237;land;false;plains;1
396;252;194;65;land;false;plains;1
397;211;78;246;land;true;plains;1
398;186;247;235;land;false;plains;1
399;253;144;163;land;false;plains;1
400;241;245;21;land;false;plains;1
401;214;169;252;land;false;plains;1
402;215;238;71;land;false;plains;1
403;184;204;175;land;false;plains;1
404;159;239;190;land;false;plains;1
405;171;145;220;land;false;plains;1
406;253;224;131;land;false;plains;1
407;162;248;97;land;false;plains;1
408;171;249;93;land;false;plains;1
409;142;186;214;land;false;plains;1
410;241;102;203;land;false;plains;1
411;223;84;222;land;false;plains;1
412;135;201;184;land;false;plains;1
413;71;249;202;land;false;plains;1
414;210;218;209;land;false;plains;1
415;226;153;180;land;false;plains;1
416;75;215;231;land;true;plains;1
417;84;217;243;land;false;plains;1
418;237;208;150;land;false;plains;1
419;150;229;208;land;false;plains;1
420;191;72;249;land;false;plains;1
421;229;48;226;land;false;plains;1
422;246;175;159;land;false;plains;1
423;134;222;202;land;false;plains;1
424;93;246;198;land;false;plains;1
425;210;229;229;land;true;plains;1
426;198;246;240;land;false;plains;1
427;186;127;246;land;false;plains;1
428;233;224;132;land;false;plains;1
429;156;254;162;land;false;plains;1
430;224;165;213;land;false;plains;1
431;235;102;215;land;false;plains;1
432;189;159;165;land;false;plains;1
433;155;193;239;land;false;plains;1
434;151;226;189;land;false;plains;1
435;204;213;185;land;false;plains;1
436;95;227;240;land;false;plains;1
437;139;254;244;land;false;plains;1
438;54;201;249;land;false;plains;1
439;225;242;101;land;false;plains;1
440;143;240;223;land;false;plains;1
441;225;167;124;land;false;plains;1
442;203;196;232;land;false;plains;1
443;195;127;247;land;false;plains;1
444;70;222;241;land;false;plains;1
445;243;232;253;land;false;plains;1
446;237;160;168;land;false;plains;1
447;154;166;201;land;false;plains;1
448;251;125;247;land;false;plains;1
449;225;132;196;land;false;plains;1
450;84;196;238;land;false;plains;1
451;123;238;195;land;false;plains;1
452;226;161;142;land;false;plains;1
453;142;254;211;land;false;plains;1
454;203;99;225;land;false;plains;1
455;210;238;120;land;false;plains;1
456;241;199;126;land;false;plains;1
457;254;241;28;land;false;plains;1
458;216;196;109;land;false;plains;1
459;244;92;190;land;false;plains;1
460;222;186;210;land;false;plains;1
461;169;246;191;land;false;plains;1
462;87;214;200;land;false;plains;1
463;196;151;171;land;false;plains;1
464;242;158;202;land;false;plains;1
465;156;182;241;land;true;plains;1
466;85;240;216;land;false;plains;1
467;179;152;222;land;false;plains;1
468;128;153;237;land;false;plains;1
469;232;110;238;land;false;plains;1
470;182;247;92;land;false;plains;1
471;183;177;241;land;false;plains;1
472;219;225;210;land;false;plains;1
473;234;180;100;land;false;plains;1
474;161;174;248;land;false;plains;1
475;207;193;115;land;false;plains;1
476;230;238;130;land;false;plains;1
477;204;174;157;land;false;plains;1
478;252;162;110;land;false;plains;1
479;96;226;193;land;false;plains;1
480;129;222;180;land;false;plains;1
481;189;206;165;land;false;plains;1
482;128;245;191;land;false;plains;1
483;161;220;167;land;false;plains;1
484;202;205;218;land;false;plains;1
485;199;158;158;land;false;plains;1
486;168;205;240;land;false;plains;1
487;124;244;193;land;true;plains;1
488;222;174;192;land;false;plains;1
489;213;109;193;land;false;plains;1
490;116;175;235;land;false;plains;1
491;141;191;184;land;false;plains;1
492;227;111;198;land;false;plains;1
493;158;171;196;land;false;plains;1
494;233;249;84;land;false;plains;1
495;247;149;244;land;false;plains;1
496;152;251;209;land;false;plains;1
497;165;204;221;land;false;plains;1
498;100;242;180;land;false;plains;1
499;208;168;125;land;true;plains;1
500;146;233;231;land;false;plains;1
501;114;209;240;land;false;plains;1
502;252;141;145;land;false;plains;1
503;237;155;160;land;true;plains;1
504;233;176;139;land;false;plains;1
505;113;213;238;land;false;plains;1
506;240;153;223;land;false;plains;1
507;66;219;216;land;false;plains;1
508;148;125;228;land;false;plains;1
509;246;235;241;land;false;plains;1
510;224;227;146;land;false;plains;1
511;151;252;114;land;false;plains;1
512;239;251;155;land;false;plains;1
513;242;104;240;land;false;plains;1
514;193;240;188;land;false;plains;1
515;141;194;233;land;false;plains;1
516;199;92;228;land;false;plains;1
517;175;191;166;land;false;plains;1
518;232;137;145;land;false;plains;1
519;108;252;173;land;false;plains;1
520;155;217;158;land;false;plains;1
521;180;115;232;land;false;plains;1
522;138;217;232;land;false;plains;1
523;65;195;242;land;false;plains;1
524;202;121;224;land;false;plains;1
525;248;227;155;land;false;plains;1
526;227;201;81;land;false;plains;1
527;182;187;191;land;false;plains;1
528;108;178;236;land;false;plains;1
529;243;168;238;land;false;plains;1
530;244;187;169;land;true;plains;1
531;183;234;169;land;false;plains;1
532;224;155;231;land;false;plains;1
533;252;233;247;land;false;plains;1
534;247;199;237;land;false;plains;1
535;253;144;193;land;false;plains;1
536;227;106;236;land;false;plains;1
537;246;212;51;land;false;plains;1
538;67;244;215;land;false;plains;1
539;176;178;217;land;false;plains;1
540;217;160;220;land;false;plains;1
541;229;195;199;land;false;plains;1
542;168;104;231;land;false;plains;1
543;215;205;254;land;false;plains;1
544;156;167;237;land;false;plains;1
545;181;219;175;land;false;plains;1
546;246;90;245;land;false;plains;1
547;43;252;226;land;true;plains;1
548;179;237;96;land;false;plains;1
549;189;254;77;land;false;plains;1
550;222;229;191;land;false;plains;1
551;249;124;195;land;false;plains;1
552;88;241;194;land;false;plains;1
553;233;244;243;land;false;plains;1
554;233;165;240;land;false;plains;1
555;163;177;183;land;false;plains;1
556;197;146;193;land;false;plains;1
557;195;190;177;land;false;plains;1
558;104;249;197;land;false;plains;1
559;192;205;173;land;false;plains;1
560;223;218;67;land;false;plains;1
561;202;232;104;land;false;plains;1
562;221;234;109;land;false;plains;1
563;169;244;201;land;false;plains;1
564;240;254;240;land;false;plains;1
565;133;247;252;land;true;plains;1
566;253;227;253;land;false;plains;1
567;202;244;82;land;false;plains;1
568;187;222;175;land;false;plains;1
569;176;223;200;land;false;plains;1
570;231;118;227;land;false;plains;1
571;239;59;251;land;false;plains;1
572;209;113;242;land;false;plains;1
573;214;158;173;land;false;plains;1
574;86;241;175;land;false;plains;1
575;158;159;240;land;false;plains;1
576;142;132;251;land;false;plains;1
577;114;236;217;land;false;plains;1
578;234;224;212;land;false;plains;1
579;228;186;145;land;false;plains;1
580;173;186;222;land;false;plains;1
581;97;250;180;land;false;plains;1
582;180;152;200;land;false;plains;1
583;223;216;159;land;true;plains;1
584;91;208;225;land;false;plains;1
585;175;124;209;land;false;plains;1
586;213;221;77;land;false;plains;1
587;253;248;92;land;false;plains;1
588;208;218;233;land;false;plains;1
589;146;147;223;land;false;plains;1
590;87;219;200;land;false;plains;1
591;215;229;101;land;false;plains;1
592;130;233;193;land;false;plains;1
593;232;138;154;land;false;plains;1
594;102;243;194;land;false;plains;1
595;226;133;228;land;false;plains;1
596;238;119;175;land;false;plains;1
597;222;254;97;land;false;plains;1
598;75;247;228;land;true;plains;1
599;194;165;239;land;false;plains;1
600;221;118;164;land;false;plains;1
601;194;179;222;land;false;plains;1
602;198;245;133;land;false;plains;1
603;139;227;175;land;false;plains;1
604;249;238;145;land;false;plains;1
605;165;245;231;land;false;plains;1
606;183;115;223;land;false;plains;1
607;203;215;111;land;false;plains;1
608;139;247;197;land;false;plains;1
609;156;139;227;land;false;plains;1
610;223;152;170;land;false;plains;1
611;252;85;194;land;false;plains;1
612;203;195;218;land;false;plains;1
613;104;193;250;land;false;plains;1
614;233;104;208;land;false;plains;1
615;243;195;242;land;false;plains;1
616;120;182;199;land;false;plains;1
617;222;243;159;land;false;plains;1
618;106;206;189;land;false;plains;1
619;248;125;173;land;false;plains;1
620;213;143;181;land;false;plains;1
621;251;244;129;land;false;plains;1
622;208;143;210;land;false;plains;1
623;232;250;101;land;false;plains;1
624;97;219;221;land;false;plains;1
625;76;250;232;land;true;plains;1
626;195;192;143;land;false;plains;1
627;135;243;229;land;false;plains;1
628;233;205;70;land;false;plains;1
629;237;139;164;land;false;plains;1
630;131;207;194;land;false;plains;1
631;115;234;189;land;false;plains;1
632;246;193;89;land;false;plains;1
633;101;164;239;land;false;plains;1
634;224;225;149;land;false;plains;1
635;99;198;249;land;false;plains;1
636;144;207;172;land;false;plains;1
637;226;234;61;land;false;plains;1
638;192;227;111;land;false;plains;1
639;237;247;169;land;false;plains;1
640;189;210;227;land;false;plains;1
641;211;238;190;land;false;plains;1
642;215;231;183;land;false;plains;1
643;64;216;243;land;false;plains;1
644;212;156;204;land;false;plains;1
645;250;204;106;land;true;plains;1
646;230;224;127;land;false;plains;1
647;149;240;113;land;false;plains;1
648;140;254;226;land;false;plains;1
649;188;188;184;land;false;plains;1
650;242;236;129;land;false;plains;1
651;242;240;199;land;false;plains;1
652;242;207;120;land;false;plains;1
653;167;252;90;land;false;plains;1
654;166;138;219;land;true;plains;1
655;186;136;239;land;false;plains;1
656;202;160;185;land;false;plains;1
657;200;178;172;land;false;plains;1
658;171;192;234;land;false;plains;1
659;195;117;244;land;false;plains;1
660;108;253;179;land;false;plains;1
661;245;251;169;land;false;plains;1
662;210;254;126;land;false;plains;1
663;131;170;209;land;false;plains;1
664;59;227;235;land;false;plains;1
665;176;225;230;land;false;plains;1
666;247;192;106;land;false;plains;1
667;176;246;243;land;false;plains;1
668;213;180;121;land;true;plains;1
669;90;196;219;land;false;plains;1
670;254;96;238;land;false;plains;1
671;211;126;232;land;false;plains;1
672;219;157;210;land;false;plains;1
673;216;234;181;land;false;plains;1
674;227;230;90;land;false;plains;1
675;233;142;163;land;false;plains;1
676;194;124;206;land;false;plains;1
677;231;209;90;land;false;plains;1
678;144;218;178;land;false;plains;1
679;155;165;217;land;true;plains;1
680;243;170;94;land;false;plains;1
681;188;168;219;land;false;plains;1
682;46;243;243;land;false;plains;1
683;219;216;155;land;false;plains;1
684;234;68;242;land;false;plains;1
685;153;223;126;land;true;plains;1
686;170;234;174;land;false;plains;1
687;157;178;179;land;false;plains;1
688;160;229;218;land;false;plains;1
689;251;200;118;land;false;plains;1
690;253;224;49;land;false;plains;1
691;247;47;245;land;false;plains;1
692;125;205;224;land;false;plains;1
693;86;231;196;land;false;plains;1
694;186;238;123;land;false;plains;1
695;186;213;116;land;false;plains;1
696;244;144;197;land;true;plains;1
697;208;233;111;land;false;plains;1
698;117;254;131;land;true;plains;1
699;146;181;237;land;false;plains;1
700;206;164;147;land;false;plains;1
701;200;62;249;land;false;plains;1
702;220;141;211;land;false;plains;1
703;137;196;228;land;false;plains;1
704;204;126;179;land;false;plains;1
705;186;137;220;land;true;plains;1
706;233;171;254;land;false;plains;1
707;131;239;187;land;false;plains;1
708;199;226;207;land;false;plains;1
709;241;97;251;land;false;plains;1
710;195;137;217;land;false;plains;1
711;173;206;227;land;false;plains;1
712;167;128;226;land;false;plains;1
713;167;230;220;land;false;plains;1
714;145;176;210;land;false;plains;1
715;251;126;236;land;false;plains;1
716;238;150;192;land;false;plains;1
717;200;134;241;land;false;plains;1
718;71;208;245;land;false;plains;1
719;238;239;173;land;false;plains;1
720;214;102;195;land;false;plains;1
721;189;184;162;land;false;plains;1
722;233;195;124;land;false;plains;1
723;230;235;116;land;false;plains;1
724;229;181;204;land;false;plains;1
725;172;144;243;land;false;plains;1
726;231;190;204;land;false;plains;1
727;213;207;152;land;false;plains;1
728;181;157;186;land;false;plains;1
729;244;132;190;land;false;plains;1
730;83;235;192;land;false;plains;1
731;101;244;186;land;false;plains;1
732;237;215;122;land;false;plains;1
733;218;135;191;land;false;plains;1
734;181;123;207;land;false;plains;1
735;244;198;202;land;false;plains;1
736;158;220;225;land;false;plains;1
737;195;139;204;land;false;plains;1
738;225;220;162;land;false;plains;1
739;92;238;247;land;false;plains;1
740;242;236;45;land;false;plains;1
741;229;197;205;land;false;plains;1
742;210;163;253;land;false;plains;1
743;192;150;220;land;false;plains;1
744;208;222;112;land;false;plains;1
745;190;153;219;land;false;plains;1
746;171;181;244;land;false;plains;1
747;253;205;126;land;false;plains;1
748;232;246;58;land;false;plains;1
749;100;201;241;land;false;plains;1
750;231;132;189;land;false;plains;1
751;196;171;251;land;false;plains;1
752;215;131;223;land;false;plains;1
753;167;163;202;land;false;plains;1
754;240;200;178;land;false;plains;1
755;162;164;176;land;false;plains;1
756;186;118;204;land;false;plains;1
757;241;48;216;land;false;plains;1
758;243;136;132;land;false;plains;1
759;163;222;168;land;false;plains;1
760;121;246;211;land;false;plains;1
761;191;193;219;land;false;plains;1
762;154;177;176;land;false;plains;1
763;254;132;191;land;false;plains;1
764;203;209;193;land;false;plains;1
765;160;221;254;land;false;plains;1
766;249;150;248;land;false;plains;1
767;240;242;27;land;false;plains;1
768;205;241;239;land;false;plains;1
769;206;144;175;land;false;plains;1
770;208;220;86;land;false;plains;1
771;243;240;40;land;false;plains;1
772;222;101;245;land;true;plains;1
773;245;146;205;land;false;plains;1
774;213;217;142;land;false;plains;1
775;210;230;159;land;false;plains;1
776;215;93;231;land;false;plains;1
777;114;178;212;land;false;plains;1
778;145;165;230;land;false;plains;1
779;192;184;182;land;false;plains;1
780;87;211;250;land;false;plains;1
781;241;186;122;land;false;plains;1
782;163;183;158;land;false;plains;1
783;254;184;124;land;false;plains;1
784;244;244;53;land;false;plains;1
785;252;196;153;land;false;plains;1
786;189;128;209;land;false;plains;1
787;204;147;230;land;false;plains;1
788;155;254;109;land;false;plains;1
789;160;179;209;land;false;plains;1
790;130;238;143;land;false;plains;1
791;243;60;202;land;false;plains;1
792;185;191;188;land;false;plains;1
793;211;218;87;land;false;plains;1
794;233;186;175;land;false;plains;1
795;101;254;251;land;true;plains;1
796;215;232;64;land;false;plains;1
797;49;227;232;land;false;plains;1
798;253;110;182;land;false;plains;1
799;209;243;88;land;false;plains;1
800;139;240;183;land;false;plains;1
801;241;196;204;land;false;plains;1
802;64;246;198;land;false;plains;1
803;241;177;198;land;false;plains;1
804;189;172;230;land;false;plains;1
805;230;156;216;land;false;plains;1
806;212;235;208;land;false;plains;1
807;156;180;245;land;false;plains;1
808;147;139;241;land;false;plains;1
809;250;199;193;land;false;plains;1
810;175;215;209;land;false;plains;1
811;236;141;174;land;false;plains;1
812;156;228;224;land;false;plains;1
813;253;221;193;land;false;plains;1
814;173;152;194;land;false;plains;1
815;219;148;147;land;false;plains;1
816;207;225;111;land;false;plains;1
817;205;229;199;land;false;plains;1
818;212;214;133;land;false;plains;1
819;183;99;222;land;false;plains;1
820;191;174;161;land;false;plains;1
821;175;97;234;land;false;plains;1
822;237;214;233;land;false;plains;1
